Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district
116.369634,39.949548,7/14/16,44,660,86275,76.5,3,1,1,1,4,1990,3,4,0.25,0,1,1,10
116.369475,40.069842,6/27/16,26,525,51806,101.34,2,2,1,1,4,2001,4,2,0.5,0,0,0,8
116.421118,39.870943,8/30/16,24,312,60701,51.4,1,1,1,1,3,1994,3,2,0.08,1,1,1,1
116.360447,39.935229,9/4/16,57,520,80997,64.2,2,1,1,1,3,1995,4,6,0.125,1,1,1,10
116.671332,39.875677,8/11/16,21,262,42672,61.4,1,1,1,1,1,2011,4,6,0.273,1,0,0,11
116.394288,39.972468,8/31/16,44,478,92636,51.6,1,1,1,1,1,1994,3,2,0.2,1,1,1,10
116.296249,39.949325,10/16/16,215,950,73479,129.29,3,1,1,2,1,1997,3,6,0.25,1,0,1,8
116.659766,40.128078,8/18/16,16,170,32775,51.87,1,1,1,1,4,1987,4,2,0.333,0,1,1,13
116.475833,40.01461,7/25/16,18,743,71251,104.28,2,2,1,2,1,2008,4,6,0.5,1,1,1,7
116.374459,39.995227,8/12/16,31,420,73814,56.9,2,1,1,1,4,1989,3,2,0.333,0,1,0,8
116.473381,39.993011,7/8/16,28,290,46032,63,2,1,1,1,1,1994,1,6,0.25,1,0,1,7
116.22664,39.907108,6/23/16,27,200,35088,57,2,1,1,1,4,1992,1,2,0.333,0,1,1,9
116.353539,39.979585,6/20/16,33,700,50219,139.39,3,2,1,2,1,1999,4,6,0.3,1,1,1,8
116.373903,39.89381,7/22/16,41,377.5,69051,54.67,1,1,1,1,1,1999,4,6,0.25,1,1,1,10
116.659766,40.128078,7/5/16,12,166,39972,41.53,1,1,1,1,4,1987,4,2,0.333,0,1,1,13
116.555729,40.162058,7/9/16,13,242,24793,97.61,2,2,1,1,3,2009,4,2,0.333,0,1,0,13
116.427907,39.889776,8/23/16,36,383,68873,55.61,2,1,1,1,3,1980,3,2,0.1,0,1,1,1
116.432391,39.991452,7/10/16,55,388,64721,59.95,2,1,1,1,4,1990,4,4,0.5,0,1,1,7
116.334045,39.757413,7/20/16,13,214,31015,69,2,1,1,1,4,1994,4,2,0.5,0,0,1,4
116.671332,39.875677,6/20/16,26,171,38102,44.88,1,0,1,1,1,2011,4,6,0.3,1,0,0,11
116.236519,39.898977,6/30/16,71,122,29048,42,1,1,1,1,4,1991,3,2,0.062,0,0,0,9
116.360877,39.902029,9/6/16,27,355,71921,49.36,1,1,1,1,4,1992,4,2,0.031,0,0,1,10
116.524943,39.934762,7/10/16,6,522,50193,104,2,2,1,1,4,2007,4,6,0.5,1,1,1,7
116.2123,39.766395,6/25/16,18,518,37673,137.5,3,2,1,2,4,2013,4,6,0.5,1,0,1,5
116.415742,40.077796,6/23/16,41,417,25418,164.06,3,2,1,2,4,2003,4,2,0.5,1,1,1,6
116.470975,39.899341,8/26/16,32,417,55854,74.66,3,1,1,1,3,1989,4,6,0.167,1,1,1,7
116.415742,40.077796,6/21/16,12,355,22291,159.26,3,1,1,2,4,2003,4,2,0.5,1,1,1,6
116.331914,39.95266,6/20/16,37,368,76827,47.9,2,1,1,1,1,1992,3,6,0.25,1,1,1,8
116.461138,39.955386,8/9/16,27,530,63201,83.86,1,1,1,1,1,2009,4,6,0.364,1,1,1,7
116.416187,39.969551,8/26/16,100,770,86198,89.33,3,1,1,1,4,1995,4,4,0.5,1,1,1,1
116.391353,39.99299,8/8/16,68,636,47403,134.17,2,1,1,2,1,2000,3,6,0.375,1,0,1,7
116.430787,39.920829,8/11/16,72,448,73794,60.71,2,1,1,1,4,1990,3,2,0.333,0,1,1,1
116.273525,39.912989,9/28/16,162,353.5,65707,53.8,2,0,1,1,4,1960,3,2,0.333,0,0,1,8
116.511545,39.904464,6/26/16,14,167,33414,49.98,1,1,1,1,1,2010,4,6,0.125,1,0,1,7
116.476213,39.897851,10/13/16,10,405,62308,65,2,1,1,2,3,2012,4,6,0.194,1,0,1,7
116.438785,39.900278,8/9/16,101,810,76625,105.71,3,1,1,1,1,Î´Öª,4,2,0.235,1,0,1,1
116.42911,39.956494,6/23/16,28,510,84048,60.68,2,1,1,1,4,1994,3,6,0.333,0,1,1,1
116.188935,40.054103,8/23/16,29,129.5,26429,49,1,0,1,1,1,2012,4,6,0.2,1,0,0,8
116.6512,39.898186,6/24/16,12,217.5,33493,64.94,1,1,1,1,3,2005,4,6,0.182,1,1,1,11
116.456795,39.973905,9/14/16,29,1180,78458,150.4,3,2,1,2,4,2002,4,6,0.667,1,0,1,7
116.468396,39.962148,9/25/16,180,298,51836,57.49,2,1,1,1,4,1987,3,2,0.5,0,1,1,7
116.38343,39.967454,7/19/16,16,683,91067,75,2,2,1,1,4,1996,3,2,0.5,0,1,0,10
116.29861,40.024969,6/19/16,18,748.8,46847,159.84,3,2,1,2,4,2004,4,6,0.5,1,1,0,8
116.35636,40.052562,6/30/16,17,872,68280,127.71,3,2,1,2,4,2013,2,6,1,1,0,1,8
116.486595,39.917578,6/29/16,17,800,52632,152,3,2,1,2,1,2005,4,6,0.333,1,1,1,7
116.511954,39.920725,6/18/16,10,547.9,62036,88.32,2,1,1,1,3,2009,4,6,0.5,1,1,0,7
116.556567,39.952006,7/24/16,27,396.7,27773,142.84,2,2,1,2,3,2005,3,6,0.25,1,1,0,7
116.395202,39.961718,8/31/16,57,840,100000,84,3,1,1,1,4,1981,4,2,0.333,0,1,1,10
116.605035,40.051164,8/18/16,3,230,25705,89.48,3,1,1,1,4,1992,1,4,0.5,0,1,0,7
116.347797,39.976432,9/6/16,38,1185,86858,136.43,3,2,1,2,1,2001,4,6,0.286,1,1,1,8
116.443702,39.900208,9/30/16,129,539,76672,70.3,2,1,1,1,3,2005,3,6,0.214,1,0,1,1
116.455671,39.905762,8/11/16,23,540,44647,120.95,2,1,1,1,1,2000,4,6,0.25,1,1,1,7
116.310452,40.106498,6/17/16,13,243,41897,58,1,1,1,1,4,2011,4,6,0.333,1,0,1,6
116.461153,39.994177,12/21/16,62,825,84825,97.26,2,2,1,1,3,2009,4,6,0.333,1,1,1,7
116.638919,39.900576,6/17/16,12,220,34317,64.11,1,0,1,1,1,2009,4,6,0.143,1,0,0,11
116.455926,39.945052,8/15/16,80,285,57126,49.89,2,1,1,1,4,1981,4,2,0.333,0,0,1,7
116.486941,39.927022,8/17/16,17,327,43554,75.08,3,1,1,1,1,1984,3,6,0.25,1,1,1,7
116.399018,39.978141,8/5/16,13,433,114249,37.9,1,1,1,1,4,1988,3,2,0.333,0,1,0,10
116.291708,39.844912,6/17/16,70,168,34964,48.05,1,0,1,1,1,2008,4,6,0.214,1,1,1,2
116.431358,40.009996,7/3/16,8,1125,64286,175,3,2,1,2,1,2007,1,6,0.333,1,1,1,7
116.441781,39.991956,8/12/16,35,550,69700,78.91,2,1,1,1,1,1999,4,6,0.2,1,1,1,7
116.395668,39.957522,8/11/16,17,524,102947,50.9,2,1,1,1,4,1986,4,2,0.333,0,1,1,10
116.255335,39.897245,8/28/16,44,297,40136,74,2,1,1,1,4,2001,3,2,0.5,0,1,0,2
116.478008,39.918015,12/15/16,57,605,52241,115.81,1,1,1,1,1,Î´Öª,4,6,0.214,1,1,1,7
116.422211,40.011387,6/27/16,6,280,33078,84.65,1,1,0,1,3,2009,3,6,0.2,1,0,1,7
116.417866,40.134243,7/13/16,7,230,25494,90.22,2,1,1,1,4,1997,4,2,0.5,0,1,0,6
116.422479,40.06389,1/17/17,225,240,43637,55,1,0,0,0,1,2004,4,6,0.2,1,1,1,6
116.430012,40.066244,7/14/16,35,243,27769,87.51,2,1,1,1,4,2000,3,4,0.5,0,1,0,6
116.3498,39.918468,7/29/16,34,795,94195,84.4,2,1,1,1,1,2001,3,2,0.2,1,1,1,10
116.559275,40.113935,9/6/16,28,340,33010,103,3,1,1,1,4,2005,3,2,0.333,0,0,0,13
116.530553,39.921425,7/2/16,21,222,45307,49,1,0,1,1,1,2004,3,6,0.25,1,1,1,7
116.4388,40.054941,7/18/16,20,588,61250,96,2,2,1,1,4,2014,4,6,0.5,1,0,1,7
116.655265,40.139222,9/19/16,18,282,31502,89.52,2,1,1,1,4,1999,4,2,0.5,0,0,1,13
116.450074,39.9098,8/3/16,4,346,40238,85.99,1,0,1,1,1,2005,4,6,0.174,1,1,1,7
116.420546,39.997876,6/20/16,17,382,60073,63.59,2,1,1,1,3,1990,4,6,0.2,1,1,0,7
116.451197,39.946843,8/31/16,18,460,65715,70,2,1,1,1,1,1985,3,6,0.25,1,1,0,7
116.605035,40.051164,7/13/16,17,152,23253,65.37,2,1,1,1,4,1992,3,2,0.25,0,1,0,7
116.343245,39.900529,8/6/16,36,275,96255,28.57,1,1,1,1,1,2005,4,6,0.081,1,0,1,10
116.329679,39.887968,6/30/16,46,330,57522,57.37,2,1,1,1,4,1998,4,2,0.333,0,0,1,10
116.272671,39.925011,8/23/16,64,360,51799,69.5,3,1,1,1,4,1984,3,2,0.5,0,0,0,8
116.351677,39.980567,9/28/16,16,697,85701,81.33,2,1,1,1,1,1998,4,6,0.2,1,0,1,8
116.423882,40.122853,7/31/16,38,350,22013,159,3,2,1,2,4,2000,4,2,0.5,0,0,0,6
116.5038376,39.9307251,9/12/16,12,990,67897,145.81,2,2,1,2,1,2011,4,6,0.167,0,0,0,7
116.513063,39.937121,7/5/16,115,338,46302,73,1,1,1,1,3,2006,3,6,0.2,1,1,1,7
116.376864,40.087011,6/22/16,22,325,37594,86.45,2,1,1,1,4,2005,4,4,0.333,1,1,1,6
116.385363,39.971122,7/15/16,71,1480,95614,154.79,3,2,1,2,3,2011,4,6,0.5,1,0,0,10
116.353594,40.088104,7/26/16,12,453,34583,130.99,3,1,1,2,4,2003,4,4,0.5,0,1,0,6
116.453206,39.965662,8/23/16,19,383,57353,66.78,2,1,1,1,1,1989,4,6,0.25,1,0,0,7
116.467182,40.014312,7/12/16,63,470,48928,96.06,2,2,1,1,1,2001,3,6,0.3,1,1,1,7
116.415742,40.077796,7/27/16,28,350,25361,138.01,3,2,1,2,1,2003,4,6,0.3,1,1,1,6
116.416156,40.082585,7/29/16,8,307,27169,113,3,1,1,2,1,2003,3,2,0.3,1,0,1,6
116.429293,39.872461,6/28/16,5,206,44407,46.39,1,0,1,1,1,2005,4,6,0.158,1,0,1,2
116.228657,39.899741,7/13/16,16,285,36113,78.92,1,1,1,1,4,2008,3,6,0.5,1,1,0,9
116.425978,40.002211,6/21/16,17,845,61630,137.11,3,2,1,2,1,2000,3,6,0.4,1,1,1,7
116.334045,39.757413,9/4/16,19,306,26942,113.58,3,2,1,1,4,1994,2,2,0.5,0,0,1,4
116.265066,40.166068,6/27/16,4,79.5,30390,26.16,1,0,1,1,4,2009,4,6,0.125,1,0,0,6
116.455069,39.844997,6/22/16,32,330,42858,77,2,1,1,1,4,2012,4,6,0.25,1,0,1,7
116.273525,39.912989,6/16/16,15,406,65696,61.8,2,1,1,1,4,1981,4,2,0.333,0,0,1,8
116.58468,39.935758,6/27/16,36,580,40765,142.28,4,2,1,2,4,2007,4,6,0.2,1,0,1,7
116.671806,40.140872,8/20/16,15,320,32977,97.04,2,1,1,1,4,2006,4,6,0.667,1,0,1,13
116.422441,40.006907,8/5/16,22,466,54136,86.08,1,1,1,1,3,2003,4,6,0.25,1,0,1,7
116.512182,39.928407,7/14/16,101,270,44256,61.01,2,1,1,1,4,1986,4,2,0.333,0,0,1,7
116.353594,40.088104,7/14/16,39,350,37124,94.28,2,1,1,1,4,2003,4,2,0.5,0,1,1,6
116.249025,40.218067,7/21/16,7,158,24222,65.23,2,1,1,1,4,1994,3,2,0.333,0,0,0,6
116.529466,39.928033,7/29/16,36,548,94728,57.85,1,2,1,2,1,2007,4,6,0.143,1,1,1,7
116.372422,39.944412,9/5/16,124,481,89075,54,1,1,1,1,3,1998,4,6,0.118,1,1,1,10
116.314104,39.948603,6/21/16,9,395,69299,57,2,1,1,1,4,1990,3,2,0.333,0,0,1,8
116.409783,40.006303,6/23/16,30,700,68628,102,2,1,1,1,4,1998,3,6,0.5,0,1,1,7
116.673001,40.138289,9/6/16,51,260,30578,85.03,2,1,1,1,4,1996,3,2,0.25,0,1,1,13
116.572788,39.857682,7/26/16,65,205,41033,49.96,1,1,1,1,4,2009,3,6,0.5,1,1,0,7
116.322852,40.088619,8/11/16,21,328,25775,127.26,3,2,1,2,4,2008,3,2,0.5,0,1,0,6
116.430562,40.045549,8/17/16,49,311,45276,68.69,1,1,1,1,3,2005,4,6,0.333,1,0,0,7
116.566117,39.956661,7/13/16,62,380,31638,120.11,3,2,1,2,4,2005,4,2,0.5,0,1,0,7
116.322852,40.088619,7/1/16,5,329.5,25621,128.61,3,2,1,2,4,2008,3,4,0.5,0,1,1,6
116.380489,40.025173,6/30/16,6,1550,74163,209,3,2,1,4,4,2012,4,6,1,1,0,0,7
116.420099,39.901616,8/8/16,76,220,73261,30.03,1,0,1,1,1,2004,1,6,0.02,1,1,1,1
116.467182,40.014312,6/28/16,82,549,52058,105.46,3,2,1,1,1,2001,3,6,0.3,1,1,1,7
116.338639,40.079333,7/3/16,34,388,32713,118.61,3,1,1,1,4,2002,4,2,0.5,0,1,1,6
116.404494,39.858621,6/27/16,9,248,36099,68.7,2,1,1,1,4,1990,3,2,0.5,0,1,0,2
116.381497,39.97775,7/17/16,48,375,65320,57.41,2,1,1,1,1,1997,4,6,0.167,1,1,1,8
116.44963,39.932898,7/24/16,19,532,69525,76.52,3,1,1,1,1,1992,4,6,0.25,1,1,1,7
116.329598,39.682354,6/26/16,24,251.5,32663,77,2,1,1,1,4,2014,4,6,0.5,1,0,0,4
116.491073,39.936639,6/24/16,67,232,42900,54.08,2,1,1,1,4,1983,3,2,0.5,0,0,1,7
116.469302,39.929539,8/2/16,6,250,57884,43.19,1,1,1,1,3,1985,3,6,0.286,1,1,1,7
116.540406,39.924731,8/26/16,43,279,42635,65.44,2,1,1,1,4,1999,3,2,0.5,0,1,0,7
116.511679,39.923959,7/11/16,14,382,39024,97.89,2,2,1,1,1,2005,4,6,0.3,1,1,1,7
116.352299,40.062427,7/29/16,8,398,63175,63,2,1,1,1,1,1996,3,6,0.25,1,1,1,8
116.367818,39.959568,7/31/16,148,515,62274,82.7,2,1,1,1,1,2004,4,6,0.231,1,1,0,8
116.490032,39.993487,8/18/16,17,776,57876,134.08,3,1,1,2,3,2008,1,6,0.5,1,1,1,7
116.162938,39.939005,7/12/16,28,180,29326,61.38,2,1,1,1,4,1991,2,2,0.333,0,1,0,9
116.587907,39.920397,7/24/16,30,234.5,37823,62,3,1,1,1,4,1987,3,2,0.333,0,1,1,7
116.471931,40.008739,7/30/16,50,445,45642,97.5,2,2,1,1,1,1998,1,6,0.3,1,0,1,7
116.472175,40.017522,9/10/16,107,381,53220,71.59,1,1,1,1,1,1999,4,6,0.25,1,1,1,7
116.257104,39.873962,10/3/16,33,259,50785,51,1,1,1,1,3,2011,4,6,0.098,1,0,1,2
116.492039,40.004922,7/27/16,27,1125,77347,145.45,3,2,1,2,4,2006,4,6,0.667,1,1,1,7
116.513063,39.937121,7/21/16,27,184,44115,41.71,1,0,1,1,3,2006,4,6,0.333,1,0,0,7
116.357996,39.901284,6/29/16,54,310,51650,60.02,2,1,1,1,4,1956,3,2,0.25,0,1,1,10
116.639467,39.904485,6/27/16,18,295,36104,81.71,2,1,1,1,4,2001,3,2,0.333,0,0,0,11
116.447664,39.959351,8/22/16,84,629,55912,112.5,2,1,1,1,3,2001,3,6,1,1,1,0,7
116.16963,39.760938,7/3/16,7,217,24943,87,2,1,1,1,3,2012,4,6,0.333,1,0,0,5
116.116904,39.910865,6/30/16,3,311.5,35000,89,2,1,1,1,4,2012,4,6,0.5,1,0,0,12
116.342088,39.749733,9/18/16,84,210,39085,53.73,1,1,1,1,4,1992,3,2,0.333,0,1,1,4
116.38899,39.966537,7/26/16,15,585,103908,56.3,2,1,1,1,4,1995,4,2,0.5,0,1,0,10
116.441781,39.991956,9/12/16,118,472,66302,71.19,1,1,1,1,1,2005,4,6,0.3,1,1,0,7
116.52013,39.936383,7/6/16,10,728,52375,139,3,2,1,2,4,2008,4,6,0.5,1,1,1,7
116.518854,39.939588,8/14/16,49,642,47342,135.61,3,2,1,2,3,2006,4,6,0.667,1,1,0,7
116.386742,39.845373,7/18/16,63,295,39334,75,3,1,1,1,4,1998,3,2,0.333,0,1,1,2
116.404579,39.978491,7/10/16,12,231.5,59420,38.96,1,1,1,1,1,1986,4,6,0.25,1,1,1,7
116.384155,40.070139,7/31/16,139,480,52546,91.35,2,2,1,2,4,2008,4,6,0.5,1,0,0,8
116.448075,39.984467,7/25/16,10,889,47796,186,3,2,1,3,4,2010,4,6,1,1,0,1,7
116.694868,39.877962,7/30/16,5,175,31709,55.19,1,1,1,1,4,2012,3,6,0.333,1,0,1,11
116.366335,39.877194,8/18/16,36,500,79366,63,2,1,1,1,4,1987,4,2,0.333,0,0,0,10
116.435763,39.798071,7/4/16,17,218,28685,76,1,2,1,1,3,2010,3,6,0.25,0,0,0,2
116.394288,39.972468,7/19/16,14,475.5,96451,49.3,1,1,1,1,1,1994,3,2,0.2,1,1,1,10
116.372543,39.927054,6/19/16,4,1690,110878,152.42,3,2,1,2,3,2008,4,6,0.5,1,1,1,10
116.444673,39.880008,6/25/16,68,285,57518,49.55,1,0,1,1,3,2004,3,6,0.286,1,1,1,1
116.332948,39.935111,7/27/16,17,508,90747,55.98,2,1,1,1,1,1990,3,6,0.1,0,1,1,8
116.559275,40.113935,6/24/16,16,287,27865,103,2,2,1,1,4,2004,4,6,0.333,0,1,0,13
116.501958,39.882586,6/30/16,16,290,44934,64.54,1,1,1,1,4,2004,3,6,0.25,1,0,1,7
116.513063,39.937121,8/31/16,77,447,48912,91.39,2,2,1,1,4,2005,4,6,0.333,1,0,0,7
116.300363,40.036086,7/3/16,22,880,59714,147.37,3,2,1,2,4,2006,4,6,0.5,1,0,0,8
116.47773,40.002156,8/31/16,28,514,59921,85.78,2,1,1,1,1,1997,4,6,0.375,1,1,1,7
116.697632,39.920038,8/24/16,52,150,50000,30,1,1,1,2,1,2012,3,6,0.214,1,0,0,11
116.471076,39.995318,7/11/16,29,460,68657,67,2,1,1,1,1,2000,4,6,0.333,1,1,1,7
116.465341,39.997219,6/20/16,72,368,54007,68.14,2,1,1,1,4,1999,4,2,0.5,0,1,0,7
116.354653,39.977355,9/21/16,13,562,71411,78.7,2,1,1,1,4,1995,3,2,0.333,0,0,1,8
116.30313,39.950488,7/9/16,64,552,68657,80.4,3,1,1,1,1,1990,4,6,0.286,1,1,1,8
116.340543,39.942214,7/25/16,48,372,70229,52.97,1,1,1,1,4,1992,3,4,0.5,0,1,1,10
116.455926,39.945052,7/21/16,205,404,58568,68.98,3,1,1,1,4,1982,4,2,0.5,0,1,0,7
116.336897,40.062254,9/15/16,12,415,45193,91.83,2,2,1,2,4,Î´Öª,3,6,0.5,1,0,0,6
116.422043,39.864667,8/18/16,30,547,49311,110.93,2,2,1,2,1,2002,4,6,0.3,1,0,1,2
116.308081,39.951777,7/7/16,31,328,87467,37.5,1,1,1,1,4,1985,1,2,0.333,0,0,1,8
116.385168,39.900454,9/26/16,25,540,86901,62.14,1,1,1,1,3,1999,3,6,0.333,1,0,1,10
116.369475,40.069842,7/4/16,11,848,50779,167,4,2,1,2,4,2000,3,2,0.25,0,1,1,8
116.484121,39.925196,6/30/16,53,267,45556,58.61,2,1,1,1,4,1993,3,2,0.5,0,1,1,7
116.483406,39.872894,6/20/16,69,275,42004,65.47,2,1,1,1,4,1999,4,2,0.5,0,1,1,7
116.360233,39.959116,6/29/16,17,727,72231,100.65,2,2,1,1,3,2003,4,6,0.667,1,1,0,8
116.655952,39.893658,6/28/16,18,210,36739,57.16,1,1,1,1,3,2005,4,6,0.167,1,0,1,11
116.350483,39.921417,9/22/16,149,2120,128330,165.2,3,1,1,2,4,2004,4,4,0.5,1,0,0,10
116.689244,39.873245,8/29/16,44,308,47834,64.39,1,1,1,1,4,2007,4,6,0.25,1,0,1,11
116.471348,39.90062,6/30/16,11,195,55715,35,1,0,1,1,4,2006,4,6,0.25,1,0,1,7
116.319699,39.62703,7/29/16,12,248,13728,180.66,3,2,1,3,1,2005,1,6,0.25,0,0,0,4
116.391726,39.978788,9/22/16,24,680,110570,61.5,2,1,1,1,1,1990,3,2,0.286,1,0,1,10
116.433401,40.107867,7/10/16,77,252,27818,90.59,2,1,1,2,4,2003,1,2,0.5,0,1,0,6
116.343245,39.900529,7/25/16,37,323,109566,29.48,1,1,1,2,1,2007,3,6,0.1,1,1,1,10
116.472064,39.88768,7/25/16,67,548,44212,123.95,3,1,1,2,1,2003,1,6,0.25,1,1,1,7
116.363152,40.089008,8/10/16,22,605,45834,132,3,2,1,2,4,2004,4,2,0.333,1,0,1,6
116.605035,40.051164,8/16/16,60,180,27089,66.45,2,1,1,1,4,1994,3,2,0.5,0,0,0,7
116.491073,39.936639,7/18/16,16,238,43646,54.53,2,1,1,1,4,1983,3,2,0.333,0,1,1,7
116.293227,39.873932,6/22/16,11,260,44828,58,2,1,1,1,4,1994,4,2,0.5,0,1,1,2
116.424904,39.98982,6/27/16,31,720,49893,144.31,2,2,1,2,1,1995,4,6,0.333,1,1,1,7
116.704315,39.92475,6/29/16,26,350,40458,86.51,2,1,1,1,4,2001,3,2,0.5,0,1,0,11
116.647356,39.896263,7/19/16,15,504,40366,124.86,3,1,1,2,4,2002,4,2,0.5,0,1,1,11
116.481385,39.874867,7/10/16,37,362,45667,79.27,2,2,1,1,4,1995,4,2,0.5,0,0,1,7
116.601453,39.924594,7/27/16,105,240,37987,63.18,2,1,1,1,4,1986,4,4,0.5,0,1,0,7
116.395594,39.881597,7/26/16,27,504.5,82746,60.97,2,1,1,1,4,1991,3,2,0.333,0,1,0,10
116.437847,39.933684,7/25/16,29,550,114369,48.09,1,1,1,1,4,2003,3,6,0.25,1,0,1,1
116.169065,39.762892,7/21/16,14,225.8,25660,88,2,1,1,1,4,2010,4,6,0.5,1,0,0,5
116.435763,39.798071,6/28/16,22,219.6,31372,70,1,1,1,1,3,2010,3,6,0.2,1,0,0,2
116.427633,40.002306,7/11/16,41,310,60785,51,1,0,1,1,3,2007,4,6,0.143,1,1,0,7
116.439371,39.896367,7/15/16,9,650,77715,83.64,2,1,1,1,1,1999,4,6,0.3,1,1,1,1
116.445996,40.069568,6/22/16,19,296.5,27797,106.67,2,1,1,1,1,2001,4,2,0.25,1,1,0,6
116.636725,40.031531,7/21/16,55,95,19608,48.45,1,1,1,1,4,1999,3,2,0.333,0,0,0,13
116.422099,40.050196,6/28/16,3,240,40316,59.53,1,1,1,1,3,2007,4,6,0.211,1,1,1,7
116.340473,39.886963,6/30/16,51,280,64059,43.71,1,1,1,1,1,1988,3,6,0.222,1,1,1,10
116.383881,39.909637,6/28/16,23,1321,100933,130.88,3,2,1,2,1,2009,4,6,0.333,1,0,1,10
116.441781,39.991956,7/14/16,53,500,63517,78.72,2,1,1,1,1,1998,4,6,0.167,1,0,0,7
116.221857,39.767955,7/7/16,28,224.5,32072,70,2,1,1,1,4,2014,4,6,0.4,1,0,1,5
116.369475,40.069842,7/6/16,22,690,45793,150.68,3,2,1,2,4,2004,3,2,0.5,0,1,0,8
116.638919,39.900576,7/20/16,17,215,37634,57.13,1,0,1,1,1,2009,4,6,0.167,1,1,0,11
116.499479,39.928739,6/27/16,14,302,30304,99.66,3,1,1,1,1,1998,3,6,0.2,1,1,1,7
116.351354,40.072433,8/19/16,86,288,35187,81.85,2,1,1,1,4,2005,4,2,0.333,0,1,1,6
116.493317,39.929564,8/26/16,38,332,50827,65.32,2,1,1,1,1,1997,3,6,0.2,1,1,1,7
116.476546,39.905624,7/27/16,12,258,45770,56.37,1,0,1,1,3,Î´Öª,4,6,0.19,1,0,0,7
116.310177,39.949819,8/12/16,10,1000,49781,200.88,3,1,1,2,1,2000,3,6,0.4,1,1,1,8
116.484121,39.925196,6/30/16,92,224,48707,45.99,2,0,1,1,4,1980,4,4,0.25,0,0,0,7
116.328035,40.078668,7/27/16,56,213,47334,45,1,0,1,1,3,2003,4,6,0.4,1,1,1,6
116.475053,39.885225,6/27/16,27,186,43216,43.04,1,1,1,1,1,1985,3,6,0.286,1,0,1,7
116.338203,39.913761,8/30/16,57,338,75956,44.5,1,1,1,1,1,1988,4,6,0.167,1,0,1,8
116.467726,40.005504,7/24/16,86,378.5,54281,69.73,2,1,1,1,4,2000,4,2,0.5,0,1,1,7
116.233785,39.906862,7/19/16,35,232,37773,61.42,2,1,1,1,4,1990,3,2,0.333,0,1,0,9
116.423905,39.791207,6/20/16,21,201,35482,56.65,1,1,1,1,4,2002,3,2,0.5,0,1,0,4
116.352968,39.882495,7/13/16,8,320,56418,56.72,1,1,1,1,1,2005,3,6,0.222,1,1,0,10
116.670768,40.209956,7/17/16,30,615,56945,108,4,2,1,2,4,2008,4,6,0.5,1,1,0,13
116.476868,40.012847,7/31/16,27,455,56529,80.49,2,1,1,2,1,2000,1,6,0.25,1,1,1,7
116.452836,39.950077,8/6/16,23,696,33072,210.45,2,1,1,2,1,2004,3,6,0.5,1,1,1,1
116.560168,40.110054,9/3/16,16,720,33028,218,5,2,1,3,4,1999,4,2,0.5,0,0,0,13
116.454903,39.882809,8/28/16,110,219,39171,55.91,2,1,1,1,4,1987,4,4,0.333,0,0,1,7
116.333797,39.927927,8/30/16,17,845,79627,106.12,3,1,1,1,4,2000,3,2,0.333,0,1,1,8
116.522105,39.922247,6/22/16,32,160,38023,42.08,1,1,1,1,4,1992,3,2,0.25,0,1,1,7
116.162938,39.939005,7/12/16,74,220,25662,85.73,3,1,1,1,1,2000,3,6,0.286,1,1,0,9
116.360016,39.939659,8/9/16,63,368,88462,41.6,1,1,1,1,3,1993,1,2,1,1,0,1,10
116.352299,40.062427,6/23/16,24,446,59467,75,3,0,1,1,1,1996,3,6,0.25,1,0,1,8
116.3593,39.979996,12/30/16,20,435,98864,44,1,1,0,2,4,2016,1,6,0.136,1,0,1,8
116.386555,40.0865,6/27/16,15,343.5,38753,88.64,2,1,1,1,4,2009,1,6,0.333,1,1,0,6
116.52008,39.870881,7/12/16,33,195,33784,57.72,2,1,1,1,4,1988,3,2,0.333,0,1,0,7
116.385962,39.847958,6/19/16,28,325.5,40146,81.08,2,1,1,1,3,2006,4,6,0.333,1,0,1,2
116.467705,39.932069,9/23/16,9,430,65579,65.57,2,1,1,1,3,1983,3,6,0.143,1,1,1,7
116.425063,40.044097,8/10/16,15,503,54267,92.69,2,2,1,1,4,2011,4,6,0.5,1,0,1,7
116.648422,40.137571,7/5/16,24,185,27047,68.4,1,1,1,1,4,1994,3,2,0.5,0,0,1,13
116.437841,39.948704,7/12/16,27,630,89046,70.75,2,1,1,1,3,2002,4,6,0.667,1,1,1,1
116.428929,39.980782,6/29/16,0,440,63973,68.78,3,1,1,1,4,1984,4,4,0.333,0,1,1,7
116.475407,39.852043,7/22/16,45,300,32538,92.2,2,2,1,1,4,2003,3,2,0.5,0,1,0,7
116.447436,39.897461,8/14/16,54,610,59281,102.9,3,1,1,1,4,1995,1,2,0.333,0,1,1,1
116.336244,39.932195,8/30/16,44,810,75638,107.09,3,1,1,1,3,1996,3,6,0.5,1,1,1,8
116.386269,39.888411,7/27/16,28,488,84008,58.09,2,1,1,1,4,1996,4,2,0.333,0,1,1,10
116.568799,39.853078,8/7/16,65,488,39958,122.13,3,2,1,2,1,2007,4,6,0.333,1,1,0,7
116.472064,39.88768,9/11/16,229,300,42858,70,2,1,1,1,4,1979,4,2,0.333,0,1,1,7
116.255335,39.897245,7/26/16,14,353,39775,88.75,2,2,1,1,1,2002,4,6,0.3,1,1,0,2
